id,year,projected_month,nominal_forward_rate,real_forward_rate
,2024,775,0.104535398,0.039802155
,2024,776,0.104492874,0.039777754
,2024,777,0.104450351,0.039753354
,2024,778,0.104407829,0.039728954
,2024,779,0.10436531,0.039704555
,2024,780,0.104322791,0.039680156
,2024,781,0.104280275,0.039655758
,2024,782,0.10423776,0.03963136
,2024,783,0.104195247,0.039606963
,2024,784,0.104152735,0.039582567
,2024,785,0.104110225,0.039558171
,2024,786,0.104067717,0.039533776
,2024,787,0.104025211,0.039509381
,2024,788,0.103982706,0.039484987
,2024,789,0.103940202,0.039460593
,2024,790,0.1038977,0.0394362
,2024,791,0.1038552,0.039411808
,2024,792,0.103812702,0.039387416
,2024,793,0.103770205,0.039363025
,2024,794,0.10372771,0.039338634
,2024,795,0.103685216,0.039314244
,2024,796,0.103642724,0.039289855
,2024,797,0.103600234,0.039265466
,2024,798,0.103557745,0.039241077
,2024,799,0.103515258,0.039216689
,2024,800,0.103472773,0.039192302
,2024,801,0.103430289,0.039167915
,2024,802,0.103387807,0.039143529
,2024,803,0.103345327,0.039119144
,2024,804,0.103302848,0.039094759
,2024,805,0.103260371,0.039070374
,2024,806,0.103217895,0.03904599
,2024,807,0.103175421,0.039021607
,2024,808,0.103132949,0.038997224
,2024,809,0.103090478,0.038972842
,2024,810,0.103048009,0.038948461
,2024,811,0.103005542,0.03892408
,2024,812,0.102963076,0.038899699
,2024,813,0.102920612,0.03887532
,2024,814,0.10287815,0.03885094
,2024,815,0.102835689,0.038826562
,2024,816,0.10279323,0.038802184
,2024,817,0.102750772,0.038777806
,2024,818,0.102708316,0.038753429
,2024,819,0.102665862,0.038729053
,2024,820,0.102623409,0.038704677
,2024,821,0.102580958,0.038680302
,2024,822,0.102538509,0.038655927
,2024,823,0.102496061,0.038631553
,2024,824,0.102453615,0.038607179
,2024,825,0.10241117,0.038582806
,2024,826,0.102368727,0.038558434
,2024,827,0.102326286,0.038534062
,2024,828,0.102283846,0.038509691
,2024,829,0.102241409,0.03848532
,2024,830,0.102198972,0.03846095
,2024,831,0.102156537,0.038436581
,2024,832,0.102114104,0.038412212
,2024,833,0.102071673,0.038387843
,2024,834,0.102029243,0.038363475
,2024,835,0.101986815,0.038339108
,2024,836,0.101944388,0.038314741
,2024,837,0.101901964,0.038290375
,2024,838,0.10185954,0.03826601
,2024,839,0.101817119,0.038241645
,2024,840,0.101774699,0.03821728
,2024,841,0.10173228,0.038192917
,2024,842,0.101689864,0.038168553
,2024,843,0.101647449,0.038144191
,2024,844,0.101605035,0.038119829
,2024,845,0.101562623,0.038095467
,2024,846,0.101520213,0.038071106
,2024,847,0.101477804,0.038046746
,2024,848,0.101435398,0.038022386
,2024,849,0.101392992,0.037998027
,2024,850,0.101350589,0.037973668
,2024,851,0.101308187,0.03794931
,2024,852,0.101265786,0.037924952
,2024,853,0.101223387,0.037900595
,2024,854,0.10118099,0.037876239
,2024,855,0.101138595,0.037851883
,2024,856,0.101096201,0.037827528
,2024,857,0.101053809,0.037803173
,2024,858,0.101011418,0.037778819
,2024,859,0.100969029,0.037754466
,2024,860,0.100926642,0.037730113
,2024,861,0.100884256,0.03770576
,2024,862,0.100841872,0.037681409
,2024,863,0.100799489,0.037657057
,2024,864,0.100757109,0.037632707
,2024,865,0.100714729,0.037608357
,2024,866,0.100672352,0.037584007
,2024,867,0.100629976,0.037559658
,2024,868,0.100587602,0.03753531
,2024,869,0.100545229,0.037510962
,2024,870,0.100502858,0.037486615
,2024,871,0.100460489,0.037462268
,2024,872,0.100418121,0.037437922
,2024,873,0.100375755,0.037413576
,2024,874,0.10033339,0.037389231
,2024,875,0.100291027,0.037364887
,2024,876,0.100248666,0.037340543
,2024,877,0.100206306,0.0373162
,2024,878,0.100163949,0.037291857
,2024,879,0.100121592,0.037267515
,2024,880,0.100079237,0.037243174
,2024,881,0.100036884,0.037218833
,2024,882,0.099994533,0.037194492
,2024,883,0.099952183,0.037170153
,2024,884,0.099909835,0.037145813
,2024,885,0.099867488,0.037121475
,2024,886,0.099825143,0.037097137
,2024,887,0.0997828,0.037072799
,2024,888,0.099740458,0.037048462
,2024,889,0.099698118,0.037024126
,2024,890,0.09965578,0.03699979
,2024,891,0.099613443,0.036975455
,2024,892,0.099571108,0.03695112
,2024,893,0.099528774,0.036926786
,2024,894,0.099486443,0.036902452
,2024,895,0.099444112,0.036878119
,2024,896,0.099401784,0.036853787
,2024,897,0.099359457,0.036829455
,2024,898,0.099317131,0.036805124
,2024,899,0.099274808,0.036780793
,2024,900,0.099232485,0.036756463
,2024,901,0.099190165,0.036732134
,2024,902,0.099147846,0.036707805
,2024,903,0.099105529,0.036683476
,2024,904,0.099063213,0.036659148
,2024,905,0.099020899,0.036634821
,2024,906,0.098978587,0.036610494
,2024,907,0.098936276,0.036586168
,2024,908,0.098893967,0.036561843
,2024,909,0.09885166,0.036537518
,2024,910,0.098809354,0.036513193
,2024,911,0.09876705,0.03648887
,2024,912,0.098724747,0.036464546
,2024,913,0.098682446,0.036440224
,2024,914,0.098640147,0.036415902
,2024,915,0.098597849,0.03639158
,2024,916,0.098555553,0.036367259
,2024,917,0.098513259,0.036342939
,2024,918,0.098470966,0.036318619
,2024,919,0.098428675,0.0362943
,2024,920,0.098386385,0.036269981
,2024,921,0.098344097,0.036245663
,2024,922,0.098301811,0.036221345
,2024,923,0.098259526,0.036197028
,2024,924,0.098217243,0.036172712
,2024,925,0.098174962,0.036148396
,2024,926,0.098132682,0.036124081
,2024,927,0.098090404,0.036099766
,2024,928,0.098048127,0.036075452
,2024,929,0.098005853,0.036051138
,2024,930,0.097963579,0.036026825
,2024,931,0.097921308,0.036002513
,2024,932,0.097879038,0.035978201
,2024,933,0.097836769,0.03595389
,2024,934,0.097794503,0.035929579
,2024,935,0.097752237,0.035905269
,2024,936,0.097709974,0.03588096
,2024,937,0.097667712,0.035856651
,2024,938,0.097625452,0.035832342
,2024,939,0.097583193,0.035808034
,2024,940,0.097540936,0.035783727
,2024,941,0.097498681,0.03575942
,2024,942,0.097456427,0.035735114
,2024,943,0.097414175,0.035710809
,2024,944,0.097371925,0.035686504
,2024,945,0.097329676,0.035662199
,2024,946,0.097287428,0.035637895
,2024,947,0.097245183,0.035613592
,2024,948,0.097202939,0.035589289
,2024,949,0.097160697,0.035564987
,2024,950,0.097118456,0.035540686
,2024,951,0.097076217,0.035516385
,2024,952,0.097033979,0.035492084
,2024,953,0.096991743,0.035467784
,2024,954,0.096949509,0.035443485
,2024,955,0.096907277,0.035419186
,2024,956,0.096865046,0.035394888
,2024,957,0.096822816,0.035370591
,2024,958,0.096780589,0.035346294
,2024,959,0.096738362,0.035321997
,2024,960,0.096696138,0.035297701
,2024,961,0.096653915,0.035273406
,2024,962,0.096611694,0.035249111
,2024,963,0.096569474,0.035224817
,2024,964,0.096527256,0.035200523
,2024,965,0.09648504,0.03517623
,2024,966,0.096442825,0.035151938
,2024,967,0.096400612,0.035127646
,2024,968,0.096358401,0.035103355
,2024,969,0.096316191,0.035079064
,2024,970,0.096273983,0.035054774
,2024,971,0.096231776,0.035030484
,2024,972,0.096189571,0.035006195
,2024,973,0.096147368,0.034981907
,2024,974,0.096105166,0.034957619
,2024,975,0.096062966,0.034933332
,2024,976,0.096020768,0.034909045
,2024,977,0.095978571,0.034884759
,2024,978,0.095936376,0.034860473
,2024,979,0.095894182,0.034836188
,2024,980,0.09585199,0.034811904
,2024,981,0.0958098,0.03478762
,2024,982,0.095767611,0.034763336
,2024,983,0.095725424,0.034739054
,2024,984,0.095683238,0.034714771
,2024,985,0.095641055,0.03469049
,2024,986,0.095598872,0.034666209
,2024,987,0.095556692,0.034641928
,2024,988,0.095514513,0.034617648
,2024,989,0.095472335,0.034593369
,2024,990,0.09543016,0.03456909
,2024,991,0.095387986,0.034544812
,2024,992,0.095345813,0.034520534
,2024,993,0.095303642,0.034496257
,2024,994,0.095261473,0.034471981
,2024,995,0.095219305,0.034447705
,2024,996,0.09517714,0.034423429
,2024,997,0.095134975,0.034399155
,2024,998,0.095092812,0.03437488
,2024,999,0.095050651,0.034350607
,2024,1000,0.095008492,0.034326334
,2024,1001,0.094966334,0.034302061
,2024,1002,0.094924178,0.034277789
,2024,1003,0.094882023,0.034253518
,2024,1004,0.09483987,0.034229247
,2024,1005,0.094797719,0.034204977
,2024,1006,0.094755569,0.034180707
,2024,1007,0.094713421,0.034156438
,2024,1008,0.094671274,0.03413217
,2024,1009,0.094629129,0.034107902
,2024,1010,0.094586986,0.034083634
,2024,1011,0.094544845,0.034059368
,2024,1012,0.094502705,0.034035101
,2024,1013,0.094460566,0.034010836
,2024,1014,0.094418429,0.033986571
,2024,1015,0.094376294,0.033962306
,2024,1016,0.094334161,0.033938042
,2024,1017,0.094292029,0.033913779
,2024,1018,0.094249899,0.033889516
,2024,1019,0.09420777,0.033865254
,2024,1020,0.094165643,0.033840992
,2024,1021,0.094123517,0.033816731
,2024,1022,0.094081394,0.03379247
,2024,1023,0.094039272,0.03376821
,2024,1024,0.093997151,0.033743951
,2024,1025,0.093955032,0.033719692
,2024,1026,0.093912915,0.033695434
,2024,1027,0.093870799,0.033671176
,2024,1028,0.093828685,0.033646919
,2024,1029,0.093786573,0.033622662
,2024,1030,0.093744462,0.033598406
,2024,1031,0.093702353,0.033574151
,2024,1032,0.093660245,0.033549896
,2024,1033,0.093618139,0.033525642
,2024,1034,0.093576035,0.033501388
,2024,1035,0.093533932,0.033477135
,2024,1036,0.093491831,0.033452882
,2024,1037,0.093449731,0.03342863
,2024,1038,0.093407634,0.033404379
,2024,1039,0.093365537,0.033380128
,2024,1040,0.093323443,0.033355878
,2024,1041,0.09328135,0.033331628
,2024,1042,0.093239258,0.033307379
,2024,1043,0.093197169,0.03328313
,2024,1044,0.09315508,0.033258882
,2024,1045,0.093112994,0.033234635
,2024,1046,0.093070909,0.033210388
,2024,1047,0.093028826,0.033186142
,2024,1048,0.092986744,0.033161896
,2024,1049,0.092944664,0.033137651
,2024,1050,0.092902586,0.033113406
,2024,1051,0.092860509,0.033089162
,2024,1052,0.092818434,0.033064918
,2024,1053,0.09277636,0.033040676
,2024,1054,0.092734288,0.033016433
,2024,1055,0.092692218,0.032992191
,2024,1056,0.092650149,0.03296795
,2024,1057,0.092608082,0.03294371
,2024,1058,0.092566017,0.03291947
,2024,1059,0.092523953,0.03289523
,2024,1060,0.092481891,0.032870991
,2024,1061,0.09243983,0.032846753
,2024,1062,0.092397771,0.032822515
,2024,1063,0.092355714,0.032798278
,2024,1064,0.092313658,0.032774041
,2024,1065,0.092271604,0.032749805
,2024,1066,0.092229552,0.03272557
,2024,1067,0.092187501,0.032701335
,2024,1068,0.092145451,0.0326771
,2024,1069,0.092103404,0.032652866
,2024,1070,0.092061358,0.032628633
,2024,1071,0.092019313,0.032604401
,2024,1072,0.091977271,0.032580168
,2024,1073,0.091935229,0.032555937
,2024,1074,0.09189319,0.032531706
,2024,1075,0.091851152,0.032507476
,2024,1076,0.091809116,0.032483246
,2024,1077,0.091767081,0.032459016
,2024,1078,0.091725048,0.032434788
,2024,1079,0.091683016,0.03241056
,2024,1080,0.091640987,0.032386332
,2024,1081,0.091598958,0.032362105
,2024,1082,0.091556932,0.032337879
,2024,1083,0.091514907,0.032313653
,2024,1084,0.091472883,0.032289428
,2024,1085,0.091430862,0.032265203
,2024,1086,0.091388842,0.032240979
,2024,1087,0.091346823,0.032216755
,2024,1088,0.091304806,0.032192532
,2024,1089,0.091262791,0.03216831
,2024,1090,0.091220777,0.032144088
,2024,1091,0.091178765,0.032119867
,2024,1092,0.091136755,0.032095646
,2024,1093,0.091094746,0.032071426
,2024,1094,0.091052739,0.032047206
,2024,1095,0.091010733,0.032022987
,2024,1096,0.090968729,0.031998769
,2024,1097,0.090926727,0.031974551
,2024,1098,0.090884726,0.031950333
,2024,1099,0.090842727,0.031926117
,2024,1100,0.09080073,0.031901901
,2024,1101,0.090758734,0.031877685
,2024,1102,0.09071674,0.03185347
,2024,1103,0.090674747,0.031829255
,2024,1104,0.090632756,0.031805042
,2024,1105,0.090590767,0.031780828
,2024,1106,0.090548779,0.031756615
,2024,1107,0.090506793,0.031732403
,2024,1108,0.090464808,0.031708192
,2024,1109,0.090422825,0.031683981
,2024,1110,0.090380844,0.03165977
,2024,1111,0.090338864,0.03163556
,2024,1112,0.090296886,0.031611351
,2024,1113,0.09025491,0.031587142
,2024,1114,0.090212935,0.031562934
,2024,1115,0.090170961,0.031538726
,2024,1116,0.09012899,0.031514519
,2024,1117,0.09008702,0.031490312
,2024,1118,0.090045051,0.031466106
,2024,1119,0.090003085,0.031441901
,2024,1120,0.08996112,0.031417696
,2024,1121,0.089919156,0.031393492
,2024,1122,0.089877194,0.031369288
,2024,1123,0.089835234,0.031345085
,2024,1124,0.089793275,0.031320883
,2024,1125,0.089751318,0.031296681
,2024,1126,0.089709363,0.031272479
,2024,1127,0.089667409,0.031248278
,2024,1128,0.089625456,0.031224078
,2024,1129,0.089583506,0.031199878
,2024,1130,0.089541557,0.031175679
,2024,1131,0.089499609,0.031151481
,2024,1132,0.089457664,0.031127283
,2024,1133,0.08941572,0.031103085
,2024,1134,0.089373777,0.031078888
,2024,1135,0.089331836,0.031054692
,2024,1136,0.089289897,0.031030496
,2024,1137,0.089247959,0.031006301
,2024,1138,0.089206023,0.030982107
,2024,1139,0.089164089,0.030957913
,2024,1140,0.089122156,0.030933719
,2024,1141,0.089080224,0.030909526
,2024,1142,0.089038295,0.030885334
,2024,1143,0.088996367,0.030861142
,2024,1144,0.08895444,0.030836951
,2024,1145,0.088912516,0.03081276
,2024,1146,0.088870592,0.03078857
,2024,1147,0.088828671,0.030764381
,2024,1148,0.088786751,0.030740192
,2024,1149,0.088744833,0.030716004
,2024,1150,0.088702916,0.030691816
,2024,1151,0.088661001,0.030667629
,2024,1152,0.088619087,0.030643442
,2024,1153,0.088577175,0.030619256
,2024,1154,0.088535265,0.03059507
,2024,1155,0.088493357,0.030570885
,2024,1156,0.08845145,0.030546701
,2024,1157,0.088409544,0.030522517
,2024,1158,0.08836764,0.030498334
,2024,1159,0.088325738,0.030474151
,2024,1160,0.088283838,0.030449969
,2024,1161,0.088241939,0.030425788
,2024,1162,0.088200041,0.030401607
,2024,1163,0.088158146,0.030377426
,2024,1164,0.088116251,0.030353246
,2024,1165,0.088074359,0.030329067
,2024,1166,0.088032468,0.030304889
,2024,1167,0.087990579,0.03028071
,2024,1168,0.087948691,0.030256533
,2024,1169,0.087906805,0.030232356
,2024,1170,0.087864921,0.030208179
,2024,1171,0.087823038,0.030184004
,2024,1172,0.087781156,0.030159828
,2024,1173,0.087739277,0.030135653
,2024,1174,0.087697399,0.030111479
,2024,1175,0.087655522,0.030087306
,2024,1176,0.087613648,0.030063133
,2024,1177,0.087571775,0.03003896
,2024,1178,0.087529903,0.030014788
,2024,1179,0.087488033,0.029990617
,2024,1180,0.087446165,0.029966446
,2024,1181,0.087404298,0.029942276
,2024,1182,0.087362433,0.029918106
,2024,1183,0.087320569,0.029893937
,2024,1184,0.087278708,0.029869769
,2024,1185,0.087236847,0.029845601
,2024,1186,0.087194989,0.029821434
,2024,1187,0.087153132,0.029797267
,2024,1188,0.087111276,0.029773101
,2024,1189,0.087069422,0.029748935
,2024,1190,0.08702757,0.02972477
,2024,1191,0.08698572,0.029700605
,2024,1192,0.086943871,0.029676441
,2024,1193,0.086902023,0.029652278
,2024,1194,0.086860177,0.029628115
,2024,1195,0.086818333,0.029603953
,2024,1196,0.086776491,0.029579791
,2024,1197,0.08673465,0.02955563
,2024,1198,0.08669281,0.02953147
,2024,1199,0.086650973,0.02950731
,2024,1200,0.086609137,0.02948315
,2024,1201,0.086567302,0.029458991
,2024,1202,0.086525469,0.029434833
,2024,1203,0.086483638,0.029410675
,2024,1204,0.086441808,0.029386518
,2024,1205,0.08639998,0.029362362
,2024,1206,0.086358154,0.029338206
,2024,1207,0.086316329,0.02931405
,2024,1208,0.086274506,0.029289895
,2024,1209,0.086232684,0.029265741
,2024,1210,0.086190864,0.029241587
,2024,1211,0.086149046,0.029217434
,2024,1212,0.086107229,0.029193281
,2024,1213,0.086065414,0.029169129
,2024,1214,0.0860236,0.029144978
,2024,1215,0.085981788,0.029120827
,2024,1216,0.085939978,0.029096677
,2024,1217,0.085898169,0.029072527
,2024,1218,0.085856362,0.029048378
,2024,1219,0.085814557,0.029024229
,2024,1220,0.085772753,0.029000081
,2024,1221,0.085730951,0.028975933
,2024,1222,0.08568915,0.028951786
,2024,1223,0.085647351,0.02892764
,2024,1224,0.085605553,0.028903494
,2024,1225,0.085563757,0.028879349
,2024,1226,0.085521963,0.028855204
,2024,1227,0.085480171,0.02883106
,2024,1228,0.08543838,0.028806917
,2024,1229,0.08539659,0.028782774
,2024,1230,0.085354802,0.028758631
,2024,1231,0.085313016,0.028734489
,2024,1232,0.085271232,0.028710348
,2024,1233,0.085229449,0.028686207
,2024,1234,0.085187667,0.028662067
,2024,1235,0.085145887,0.028637928
,2024,1236,0.085104109,0.028613789
,2024,1237,0.085062333,0.02858965
,2024,1238,0.085020558,0.028565512
,2024,1239,0.084978785,0.028541375
,2024,1240,0.084937013,0.028517238
,2024,1241,0.084895243,0.028493102
,2024,1242,0.084853474,0.028468966
,2024,1243,0.084811707,0.028444831
,2024,1244,0.084769942,0.028420697
,2024,1245,0.084728178,0.028396563
,2024,1246,0.084686416,0.02837243
,2024,1247,0.084644656,0.028348297
,2024,1248,0.084602897,0.028324165
,2024,1249,0.08456114,0.028300033
,2024,1250,0.084519384,0.028275902
,2024,1251,0.08447763,0.028251771
,2024,1252,0.084435878,0.028227641
,2024,1253,0.084394127,0.028203512
,2024,1254,0.084352378,0.028179383
,2024,1255,0.08431063,0.028155255
,2024,1256,0.084268884,0.028131127
,2024,1257,0.08422714,0.028107
,2024,1258,0.084185397,0.028082874
,2024,1259,0.084143656,0.028058748
,2024,1260,0.084101916,0.028034622
,2024,1261,0.084060178,0.028010497
,2024,1262,0.084018442,0.027986373
,2024,1263,0.083976707,0.027962249
,2024,1264,0.083934974,0.027938126
,2024,1265,0.083893242,0.027914004
,2024,1266,0.083851512,0.027889881
,2024,1267,0.083809784,0.02786576
,2024,1268,0.083768057,0.027841639
,2024,1269,0.083726332,0.027817519
,2024,1270,0.083684609,0.027793399
,2024,1271,0.083642887,0.02776928
,2024,1272,0.083601167,0.027745161
,2024,1273,0.083559448,0.027721043
,2024,1274,0.083517731,0.027696926
,2024,1275,0.083476015,0.027672809
,2024,1276,0.083434302,0.027648692
,2024,1277,0.083392589,0.027624577
,2024,1278,0.083350879,0.027600461
,2024,1279,0.08330917,0.027576347
,2024,1280,0.083267462,0.027552233
,2024,1281,0.083225756,0.027528119
,2024,1282,0.083184052,0.027504006
,2024,1283,0.083142349,0.027479894
,2024,1284,0.083100648,0.027455782
,2024,1285,0.083058949,0.02743167
,2024,1286,0.083017251,0.02740756
,2024,1287,0.082975555,0.02738345
,2024,1288,0.08293386,0.02735934
,2024,1289,0.082892167,0.027335231
,2024,1290,0.082850476,0.027311123
,2024,1291,0.082808786,0.027287015
,2024,1292,0.082767098,0.027262907
,2024,1293,0.082725412,0.027238801
,2024,1294,0.082683727,0.027214694
,2024,1295,0.082642043,0.027190589
,2024,1296,0.082600361,0.027166484
,2024,1297,0.082558681,0.027142379
,2024,1298,0.082517003,0.027118275
,2024,1299,0.082475326,0.027094172
,2024,1300,0.08243365,0.027070069
,2024,1301,0.082391977,0.027045967
,2024,1302,0.082350305,0.027021865
,2024,1303,0.082308634,0.026997764
,2024,1304,0.082266965,0.026973664
,2024,1305,0.082225298,0.026949564
,2024,1306,0.082183632,0.026925464
,2024,1307,0.082141968,0.026901366
,2024,1308,0.082100306,0.026877267
,2024,1309,0.082058645,0.02685317
,2024,1310,0.082016985,0.026829072
,2024,1311,0.081975328,0.026804976
,2024,1312,0.081933672,0.02678088
,2024,1313,0.081892017,0.026756784
,2024,1314,0.081850364,0.02673269
,2024,1315,0.081808713,0.026708595
,2024,1316,0.081767063,0.026684502
,2024,1317,0.081725415,0.026660408
,2024,1318,0.081683769,0.026636316
,2024,1319,0.081642124,0.026612224
,2024,1320,0.081600481,0.026588132
,2024,1321,0.081558839,0.026564041
,2024,1322,0.081517199,0.026539951
,2024,1323,0.081475561,0.026515861
,2024,1324,0.081433924,0.026491772
,2024,1325,0.081392288,0.026467683
,2024,1326,0.081350655,0.026443595
,2024,1327,0.081309023,0.026419508
,2024,1328,0.081267392,0.026395421
,2024,1329,0.081225763,0.026371334
,2024,1330,0.081184136,0.026347249
,2024,1331,0.081142511,0.026323163
,2024,1332,0.081100887,0.026299079
,2024,1333,0.081059264,0.026274994
,2024,1334,0.081017643,0.026250911
,2024,1335,0.080976024,0.026226828
,2024,1336,0.080934407,0.026202745
,2024,1337,0.080892791,0.026178664
,2024,1338,0.080851176,0.026154582
,2024,1339,0.080809563,0.026130502
,2024,1340,0.080767952,0.026106421
,2024,1341,0.080726343,0.026082342
,2024,1342,0.080684735,0.026058263
,2024,1343,0.080643128,0.026034184
,2024,1344,0.080601523,0.026010106
,2024,1345,0.08055992,0.025986029
,2024,1346,0.080518319,0.025961952
,2024,1347,0.080476719,0.025937876
,2024,1348,0.08043512,0.0259138
,2024,1349,0.080393523,0.025889725
,2024,1350,0.080351928,0.025865651
,2024,1351,0.080310335,0.025841577
,2024,1352,0.080268743,0.025817503
,2024,1353,0.080227152,0.025793431
,2024,1354,0.080185563,0.025769358
,2024,1355,0.080143976,0.025745287
,2024,1356,0.080102391,0.025721215
,2024,1357,0.080060807,0.025697145
,2024,1358,0.080019224,0.025673075
,2024,1359,0.079977644,0.025649005
,2024,1360,0.079936064,0.025624937
,2024,1361,0.079894487,0.025600868
,2024,1362,0.079852911,0.0255768
,2024,1363,0.079811336,0.025552733
,2024,1364,0.079769764,0.025528667
,2024,1365,0.079728193,0.025504601
,2024,1366,0.079686623,0.025480535
,2024,1367,0.079645055,0.02545647
,2024,1368,0.079603489,0.025432406
,2024,1369,0.079561924,0.025408342
,2024,1370,0.079520361,0.025384279
,2024,1371,0.079478799,0.025360216
,2024,1372,0.079437239,0.025336154
,2024,1373,0.079395681,0.025312093
,2024,1374,0.079354124,0.025288032
,2024,1375,0.079312569,0.025263971
,2024,1376,0.079271015,0.025239911
,2024,1377,0.079229463,0.025215852
,2024,1378,0.079187913,0.025191793
,2024,1379,0.079146364,0.025167735
,2024,1380,0.079104817,0.025143678
,2024,1381,0.079063271,0.025119621
,2024,1382,0.079021727,0.025095564
,2024,1383,0.078980185,0.025071508
,2024,1384,0.078938644,0.025047453
,2024,1385,0.078897105,0.025023398
,2024,1386,0.078855568,0.024999344
,2024,1387,0.078814032,0.02497529
,2024,1388,0.078772497,0.024951237
,2024,1389,0.078730964,0.024927185
,2024,1390,0.078689433,0.024903133
,2024,1391,0.078647904,0.024879081
,2024,1392,0.078606376,0.024855031
,2024,1393,0.078564849,0.02483098
,2024,1394,0.078523325,0.024806931
,2024,1395,0.078481801,0.024782882
,2024,1396,0.07844028,0.024758833
,2024,1397,0.07839876,0.024734785
,2024,1398,0.078357241,0.024710738
,2024,1399,0.078315725,0.024686691
,2024,1400,0.078274209,0.024662645
,2024,1401,0.078232696,0.024638599
,2024,1402,0.078191184,0.024614554
,2024,1403,0.078149673,0.024590509
,2024,1404,0.078108165,0.024566465
,2024,1405,0.078066657,0.024542422
,2024,1406,0.078025152,0.024518379
,2024,1407,0.077983648,0.024494336
,2024,1408,0.077942145,0.024470295
,2024,1409,0.077900645,0.024446253
,2024,1410,0.077859145,0.024422213
,2024,1411,0.077817648,0.024398173
,2024,1412,0.077776152,0.024374133
,2024,1413,0.077734657,0.024350094
,2024,1414,0.077693165,0.024326056
,2024,1415,0.077651673,0.024302018
,2024,1416,0.077610184,0.024277981
,2024,1417,0.077568696,0.024253944
,2024,1418,0.077527209,0.024229908
,2024,1419,0.077485724,0.024205872
,2024,1420,0.077444241,0.024181837
,2024,1421,0.07740276,0.024157803
,2024,1422,0.077361279,0.024133769
,2024,1423,0.077319801,0.024109736
,2024,1424,0.077278324,0.024085703
,2024,1425,0.077236849,0.024061671
,2024,1426,0.077195375,0.024037639
,2024,1427,0.077153903,0.024013608
,2024,1428,0.077112433,0.023989577
,2024,1429,0.077070964,0.023965547
,2024,1430,0.077029497,0.023941518
,2024,1431,0.076988031,0.023917489
,2024,1432,0.076946567,0.023893461
,2024,1433,0.076905104,0.023869433
,2024,1434,0.076863644,0.023845406
,2024,1435,0.076822184,0.02382138
,2024,1436,0.076780727,0.023797354
,2024,1437,0.07673927,0.023773328
,2024,1438,0.076697816,0.023749303
,2024,1439,0.076656363,0.023725279
,2024,1440,0.076614912,0.023701255
,2024,1441,0.076573462,0.023677232
,2024,1442,0.076532014,0.02365321
,2024,1443,0.076490567,0.023629188
,2024,1444,0.076449122,0.023605166
,2024,1445,0.076407679,0.023581145
,2024,1446,0.076366237,0.023557125
,2024,1447,0.076324797,0.023533105
,2024,1448,0.076283359,0.023509086
,2024,1449,0.076241922,0.023485067
,2024,1450,0.076200486,0.023461049
,2024,1451,0.076159053,0.023437032
,2024,1452,0.076117621,0.023413015
,2024,1453,0.07607619,0.023388998
,2024,1454,0.076034761,0.023364982
,2024,1455,0.075993334,0.023340967
,2024,1456,0.075951908,0.023316952
,2024,1457,0.075910484,0.023292938
,2024,1458,0.075869061,0.023268925
,2024,1459,0.07582764,0.023244912
,2024,1460,0.075786221,0.023220899
,2024,1461,0.075744803,0.023196887
,2024,1462,0.075703387,0.023172876
,2024,1463,0.075661972,0.023148865
,2024,1464,0.075620559,0.023124855
,2024,1465,0.075579148,0.023100845
,2024,1466,0.075537738,0.023076836
,2024,1467,0.07549633,0.023052828
,2024,1468,0.075454923,0.02302882
,2024,1469,0.075413518,0.023004812
,2024,1470,0.075372114,0.022980806
,2024,1471,0.075330713,0.022956799
,2024,1472,0.075289312,0.022932794
,2024,1473,0.075247914,0.022908788
,2024,1474,0.075206517,0.022884784
,2024,1475,0.075165121,0.02286078
,2024,1476,0.075123727,0.022836776
,2024,1477,0.075082335,0.022812774
,2024,1478,0.075040944,0.022788771
,2024,1479,0.074999555,0.02276477
,2024,1480,0.074958168,0.022740768
,2024,1481,0.074916782,0.022716768
,2024,1482,0.074875397,0.022692768
,2024,1483,0.074834015,0.022668768
,2024,1484,0.074792633,0.022644769
,2024,1485,0.074751254,0.022620771
,2024,1486,0.074709876,0.022596773
,2024,1487,0.074668499,0.022572776
,2024,1488,0.074627125,0.022548779
,2024,1489,0.074585752,0.022524783
,2024,1490,0.07454438,0.022500787
,2024,1491,0.07450301,0.022476792
,2024,1492,0.074461642,0.022452798
,2024,1493,0.074420275,0.022428804
,2024,1494,0.07437891,0.022404811
,2024,1495,0.074337546,0.022380818
,2024,1496,0.074296184,0.022356826
,2024,1497,0.074254823,0.022332834
,2024,1498,0.074213465,0.022308843
,2024,1499,0.074172107,0.022284853
,2024,1500,0.074130752,0.022260863
,2024,1501,0.074089398,0.022236873
,2024,1502,0.074048045,0.022212885
,2024,1503,0.074006694,0.022188896
,2024,1504,0.073965345,0.022164909
,2024,1505,0.073923997,0.022140922
,2024,1506,0.073882651,0.022116935
,2024,1507,0.073841307,0.022092949
,2024,1508,0.073799964,0.022068964
,2024,1509,0.073758622,0.022044979
,2024,1510,0.073717283,0.022020994
,2024,1511,0.073675944,0.021997011
,2024,1512,0.073634608,0.021973028
,2024,1513,0.073593273,0.021949045
,2024,1514,0.07355194,0.021925063
,2024,1515,0.073510608,0.021901081
,2024,1516,0.073469278,0.0218771
,2024,1517,0.073427949,0.02185312
,2024,1518,0.073386622,0.02182914
,2024,1519,0.073345297,0.021805161
,2024,1520,0.073303973,0.021781182
,2024,1521,0.07326265,0.021757204
